Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Encounter-TargetFacilityEncounterExample.json	543	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-diagnostic-report.json	3451	154	0	0	0	0	0	889	0	888	0	0	0	0	0	0	0	1	0	0	237	824	0	0	0	5	0	0
fsh-generated/resources/ValueSet-vs-reason-arv-regimen-change.json	1644	4	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	11	63	0	0	0	1	0	0
fsh-generated/resources/Bundle-LabResult.json	15763	30	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	68	40	0	0	0	0	0	0
fsh-generated/resources/Observation-ARTInitiatedExample.json	824	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-arv-adherence.json	734	2	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	6	60	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-HIV-lab-order.json	4869	271	0	0	0	0	0	1673	0	1582	0	0	0	0	0	0	0	0	0	0	430	1165	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-result-entered-manually.json	1640	61	0	0	0	0	0	140	0	132	0	0	0	0	0	0	0	0	0	0	42	114	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-sample-reordered.json	1562	60	1	0	0	0	0	144	0	132	0	0	0	0	0	0	0	0	0	0	40	107	0	0	0	1	0	0
fsh-generated/resources/MedicationRequest-ARVRegimenMedicationRequestInitiatedARTExample.json	781	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-arv-treatment.json	3454	192	0	0	0	0	0	1083	0	1085	0	0	0	0	0	0	0	0	0	0	295	989	0	0	0	9	0	1
fsh-generated/resources/Transport-SampleDispatchedToLabExample.json	699	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	6	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-viral-load-test-result-absolute-decimal.json	3800	162	0	0	0	0	0	1527	0	1445	0	0	0	0	0	0	0	1	0	0	408	1289	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-hiv-patient-pregnant.json	3757	134	0	0	0	0	0	1282	0	1270	0	0	0	0	0	0	0	0	0	0	378	1161	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-implementing-partner-index.json	1661	78	0	0	0	0	0	161	0	132	0	0	0	0	0	0	0	0	0	0	41	104	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-performing-organization-district-index.json	1692	52	0	0	0	0	0	159	0	132	0	0	0	0	0	0	0	0	0	0	41	102	0	0	0	1	0	0
fsh-generated/resources/Transport-ResultDispatchedToRequestingFacilityExample.json	685	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/Patient-HIVPatientExample.json	890	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/Location-TransportRequestedLocationExample.json	259	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
fsh-generated/resources/Bundle-VLSMSVLRequest.json	47436	85	0	0	0	0	0	0	2	131	0	0	0	0	0	0	0	1	0	0	208	102	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-requesting-organization.json	2974	104	1	0	0	0	0	869	0	886	0	0	0	0	0	0	0	0	0	0	252	648	0	0	0	5	0	0
fsh-generated/resources/ValueSet-vs-patient-consent-for-sms-notifications.json	778	2	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	6	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-viral-load-suspend-treatment-test-result.json	3534	136	0	0	0	0	0	1337	0	1313	0	0	0	0	0	0	0	0	0	0	376	1254	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-hiv-lab-task.json	5839	281	0	0	0	0	0	2006	0	1947	0	0	0	0	0	0	0	1	0	0	505	2225	0	1	0	11	0	0
fsh-generated/resources/Practitioner-RequestingPractitionerExample.json	529	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-reason-for-assessment.json	1380	4	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	9	88	0	0	0	0	0	0
